goos: linux
goarch: amd64
pkg: github.com/exergy-dev/go-topology-suite/bench/compare
cpu: Intel(R) Core(TM) i9-14900KF
BenchmarkBuffer/impl=geos/n=256-32                          	    2941	    370175 ns/op	      16 B/op	       1 allocs/op
BenchmarkBuffer/impl=geos/n=256-32                          	    3127	    383530 ns/op	      16 B/op	       1 allocs/op
BenchmarkBuffer/impl=geos/n=256-32                          	    3195	    380006 ns/op	      16 B/op	       1 allocs/op
BenchmarkBuffer/impl=geos/n=256-32                          	    3064	    378709 ns/op	      16 B/op	       1 allocs/op
BenchmarkBuffer/impl=geos/n=256-32                          	    3260	    367193 ns/op	      16 B/op	       1 allocs/op
BenchmarkBuffer/impl=geos/n=256-32                          	    2980	    370168 ns/op	      16 B/op	       1 allocs/op
BenchmarkBuffer/impl=geos/n=256-32                          	    3069	    365602 ns/op	      16 B/op	       1 allocs/op
BenchmarkBuffer/impl=geos/n=256-32                          	    3153	    373278 ns/op	      16 B/op	       1 allocs/op
BenchmarkBuffer/impl=geos/n=256-32                          	    3114	    367117 ns/op	      16 B/op	       1 allocs/op
BenchmarkBuffer/impl=gts/n=1024-32                          	      30	  36780269 ns/op	20356473 B/op	   46723 allocs/op
BenchmarkBuffer/impl=gts/n=1024-32                          	      28	  36934872 ns/op	20356475 B/op	   46723 allocs/op
BenchmarkBuffer/impl=gts/n=1024-32                          	      32	  37094432 ns/op	20356511 B/op	   46724 allocs/op
BenchmarkBuffer/impl=gts/n=1024-32                          	      27	  38381895 ns/op	20356513 B/op	   46724 allocs/op
BenchmarkBuffer/impl=gts/n=1024-32                          	      28	  37709893 ns/op	20356502 B/op	   46724 allocs/op
BenchmarkBuffer/impl=gts/n=1024-32                          	      30	  36724461 ns/op	20356524 B/op	   46724 allocs/op
BenchmarkBuffer/impl=gts/n=1024-32                          	      30	  36982843 ns/op	20356476 B/op	   46723 allocs/op
BenchmarkBuffer/impl=gts/n=1024-32                          	      31	  36269698 ns/op	20356492 B/op	   46723 allocs/op
BenchmarkBuffer/impl=gts/n=1024-32                          	      28	  36725072 ns/op	20356485 B/op	   46723 allocs/op
BenchmarkBuffer/impl=gts/n=1024-32                          	      30	  37919364 ns/op	20356486 B/op	   46723 allocs/op
BenchmarkBuffer/impl=simplefeatures/n=1024-32               	      13	  83952732 ns/op	45919003 B/op	  813943 allocs/op
BenchmarkBuffer/impl=simplefeatures/n=1024-32               	      13	  84118688 ns/op	45918356 B/op	  813940 allocs/op
BenchmarkBuffer/impl=simplefeatures/n=1024-32               	      14	  84433085 ns/op	45918710 B/op	  813942 allocs/op
BenchmarkBuffer/impl=simplefeatures/n=1024-32               	      13	  85602566 ns/op	45919723 B/op	  813944 allocs/op
BenchmarkBuffer/impl=simplefeatures/n=1024-32               	      13	  82850522 ns/op	45918463 B/op	  813941 allocs/op
BenchmarkBuffer/impl=simplefeatures/n=1024-32               	      13	  81418219 ns/op	45918141 B/op	  813941 allocs/op
BenchmarkBuffer/impl=simplefeatures/n=1024-32               	      13	  81660796 ns/op	45919747 B/op	  813944 allocs/op
BenchmarkBuffer/impl=simplefeatures/n=1024-32               	      14	  84182648 ns/op	45919597 B/op	  813945 allocs/op
BenchmarkBuffer/impl=simplefeatures/n=1024-32               	      13	  83901404 ns/op	45918523 B/op	  813942 allocs/op
BenchmarkBuffer/impl=simplefeatures/n=1024-32               	      13	  84806349 ns/op	45919016 B/op	  813944 allocs/op
BenchmarkBuffer/impl=geos/n=1024-32                         	      34	  31150240 ns/op	      16 B/op	       1 allocs/op
BenchmarkBuffer/impl=geos/n=1024-32                         	      37	  32490833 ns/op	      16 B/op	       1 allocs/op
BenchmarkBuffer/impl=geos/n=1024-32                         	      38	  32753609 ns/op	      16 B/op	       1 allocs/op
BenchmarkBuffer/impl=geos/n=1024-32                         	      38	  33394233 ns/op	      16 B/op	       1 allocs/op
BenchmarkBuffer/impl=geos/n=1024-32                         	      39	  32870243 ns/op	      16 B/op	       1 allocs/op
BenchmarkBuffer/impl=geos/n=1024-32                         	      34	  30819576 ns/op	      16 B/op	       1 allocs/op
BenchmarkBuffer/impl=geos/n=1024-32                         	      40	  30325667 ns/op	      16 B/op	       1 allocs/op
BenchmarkBuffer/impl=geos/n=1024-32                         	      39	  31665436 ns/op	      16 B/op	       1 allocs/op
BenchmarkBuffer/impl=geos/n=1024-32                         	      39	  30682193 ns/op	      16 B/op	       1 allocs/op
BenchmarkBuffer/impl=geos/n=1024-32                         	      39	  30202707 ns/op	      16 B/op	       1 allocs/op
BenchmarkPrepareBuild/impl=gts/n=1024-32                    	    6052	    215895 ns/op	  149329 B/op	     149 allocs/op
